package_name,cbo_slope,cbo_intercept,rfc_slope,rfc_intercept
org_hibernate_envers_entities_mapper_relation,0.0,6.7391304347826075,0.0,9.782608695652174
org_hibernate_envers_entities_mapper_relation_lazy,0.0,6.333333333333332,0.0,11.133333333333333
org_hibernate_envers_entities_mapper_relation_lazy_proxy,0.0,4.166666666666667,0.0,12.5
org_hibernate_envers_event,0.0,8.6,0.0,15.5
org_hibernate_envers_reader,0.0,8.75,0.0,20.75
org_hibernate_envers_tools_query,0.0,5.0,0.0,22.66666666666667
org_hibernate_service_jdbc_connections_internal,0.0,6.0,0.0,19.5
org_hibernate_service_jdbc_connections_spi,0.0,4.4,0.0,6.4
org_hibernate_service_jndi,0.0,3.6666666666666665,0.0,8.333333333333334
org_hibernate_service_jta_platform_internal,0.0,5.391304347826088,0.0,4.913043478260869
com_badlogic_gdx_graphics_g3d_model,0.4204761904761903,2.712698412698413,0.41630952380952396,1.943253968253968
com_badlogic_gdx_graphics_glutils,0.06634131913635039,5.70250419008183,0.8594794439514932,15.324558809030862
com_google_gwt_webgl_client,0.0,8.0,-0.14285714285714285,8.440476190476192
com_badlogic_gwtref_client,-0.6272727272727273,3.668181818181818,-1.2829545454545455,7.563636363636363
aurelienribon_gdxsetupui_ui,0.0,3.3181818181818183,0.0,12.318181818181818
aurelienribon_utils_notifications,0.0,2.6,0.0,7.6
com_badlogicgames_superjumper,0.0,7.047619047619048,-0.6190476190476168,13.952380952380953
com_badlogic_gdx_audio_analysis,0.0,4.25,0.0,11.25
com_badlogic_gdx_backends_iosrobovm,nan,nan,nan,nan
com_badlogic_gdx_jnigen_parsing,0.0,2.625,0.0,7.75
com_badlogic_gdx_physics_box2d_joints,-0.04999999999999982,4.1,-0.050000000000000266,3.6000000000000005
com_badlogic_gdx_tests_lwjgl,0.7999999999999998,5.199999999999999,1.25,11.0
com_badlogic_gdx_tools_imagepacker,0.11000000000000032,3.84,2.530000000000001,14.52
com_dozingcatsoftware_bouncy_elements,0.0,7.545454545454546,0.0,15.636363636363635
com_dozingcatsoftware_bouncy_util,0.0,2.6666666666666665,0.0,21.0
de_swagner_paxbritannica_background,0.0,4.666666666666667,0.0,13.666666666666664
de_swagner_paxbritannica_fighter,0.0,4.333333333333333,0.0,11.333333333333336
de_swagner_paxbritannica_particlesystem,0.0,3.0,0.0,8.166666666666666
org_jbox2d_collision,0.0,4.25,0.0,5.75
org_jbox2d_dynamics,0.0,7.0212765957446805,0.0,10.659574468085106
org_jbox2d_pooling,0.0,5.3,0.0,2.9
com_badlogic_gdx_box2deditor_models,nan,nan,nan,nan
com_badlogic_gdx_box2deditor_utils,nan,nan,nan,nan
com_badlogic_gdx_graphics_g3d_lights,nan,nan,nan,nan
com_badlogic_gdx_graphics_g3d_loaders_g3d,nan,nan,nan,nan
com_badlogic_gdx_graphics_g3d_loaders_gameplay,nan,nan,nan,nan
com_badlogic_gdx_graphics_g3d_loaders_ogre,nan,nan,nan,nan
com_badlogic_gdx_graphics_g3d_materials,nan,nan,nan,nan
com_badlogic_gdx_graphics_g3d_test,nan,nan,nan,nan
io_reactivex,0.20986928490189996,7.2572344164009035,-0.12234136123314342,7.670481406923964
io_reactivex_rxjava3_core,1.490674318507891,9.114216206100679,1.915869253321689,4.191823654170049
io_reactivex_rxjava3_exceptions,0.0,1.5714285714285714,0.0,4.571428571428571
io_reactivex_rxjava3_flowables,0.0,8.0,0.0,5.5
io_reactivex_rxjava3_internal_jdk8,0.0,6.492063492063493,0.0,7.920634920634921
io_reactivex_rxjava3_internal_operators_mixed,0.0,8.010634648370498,0.0,7.678644939965696
io_reactivex_rxjava3_internal_operators_parallel,0.0,7.2340425531914905,0.0,8.851063829787234
io_reactivex_rxjava3_internal_queue,0.0,3.75,0.0,15.75
io_reactivex_rxjava3_internal_subscribers,0.0,4.409090909090909,0.0,7.454545454545454
io_reactivex_rxjava3_internal_util,0.0,3.6296296296296298,0.0,5.222222222222221
io_reactivex_rxjava3_observers,0.0,5.071428571428571,0.0,10.357142857142858
io_reactivex_rxjava3_subjects,0.0,6.7727272727272725,0.0,12.045454545454545
io_reactivex_disposables,nan,nan,nan,nan
io_reactivex_exceptions,0.0,1.6666666666666667,0.0,4.666666666666667
io_reactivex_flowables,nan,nan,nan,nan
io_reactivex_internal_disposables,nan,nan,nan,nan
io_reactivex_internal_functions,0.0,6.290322580645161,0.0,1.0967741935483872
io_reactivex_internal_fuseable,nan,nan,nan,nan
io_reactivex_internal_observers,0.0,4.037037037037037,0.0,6.296296296296298
io_reactivex_internal_operators_completable,nan,nan,nan,nan
io_reactivex_internal_operators_flowable,0.0,7.378571428571429,0.00023809523809523725,7.789523809523808
io_reactivex_internal_operators_maybe,nan,nan,nan,nan
io_reactivex_internal_operators_mixed,0.0,8.270833333333334,0.0,8.520833333333334
io_reactivex_internal_operators_parallel,0.0,7.260869565217393,0.0,9.065217391304348
io_reactivex_internal_operators_single,0.0,5.921568627450982,0.0,4.794117647058823
io_reactivex_internal_subscribers,0.0,4.363636363636363,0.0,7.454545454545454
io_reactivex_internal_subscriptions,0.0,3.2,0.0,6.5
io_reactivex_internal_util,0.0,3.1481481481481484,0.0,5.074074074074074
io_reactivex_observables,0.0,8.5,0.0,6.0
io_reactivex_observers,0.0,4.8,0.0,11.4
io_reactivex_processors,0.0,7.611111111111112,0.0,15.444444444444445
io_reactivex_schedulers,0.0,3.5,0.0,3.6
io_reactivex_subjects,0.0,6.7727272727272725,0.0,12.272727272727273
io_reactivex_subscribers,0.0,5.0,0.0,10.571428571428571
io_reactivex_xmapz,0.0,14.5,0.0,5.0
io_reactivex_rxjava3_disposables,0.0,3.4,0.0,4.8
io_reactivex_rxjava3_internal_disposables,0.0,3.0,0.0,6.333333333333332
io_reactivex_rxjava3_xmapz,0.0,14.5,0.0,5.0
io_reactivex_internal_queue,0.0,3.75,0.0,15.75
io_seata_config_consul,0.0,8.666666666666666,0.05,17.133333333333333
io_seata_core_exception,0.00454545454545455,1.9659090909090908,-0.06818181818181818,2.5
io_seata_rm_tcc,0.005026223776223776,3.050480769230769,-0.004987659399424097,10.043976244343892
io_seata_rm_tcc_api,0.0,0.5,0.0,5.0
io_seata_rm_tcc_interceptor,0.0,5.5,-0.04195804195804196,27.98076923076923
io_seata_rm_tcc_remoting,-0.0006313131313131306,2.613425925925926,-0.0010198135198135176,8.606303418803419
io_seata_rm_tcc_remoting_parser,-0.0017482517482517483,3.967948717948718,-0.004312354312354322,13.320940170940172
io_seata_spring_util,0.0017482517482517483,4.532051282051282,0.03671328671328671,18.58974358974359
io_seata_tm_api_transaction,0.0015151515151515158,1.0075757575757578,0.03181818181818179,2.9772727272727275
io_seata_config_etcd,0.0,8.666666666666666,-0.33333333333333215,19.0
io_seata_discovery_registery_etcd,0.0,7.0,0.0,18.5
io_seata_rm_datasource_undo_mysql,-0.07500000000000001,6.050000000000001,-0.07500000000000001,13.05
io_seata_core_protocol,nan,nan,nan,nan
com_alibaba_fescar_rm,0.029479402498634982,5.855372334255851,0.008636741146234935,12.749293103514505
com_alibaba_fescar_common,0.00030642434488589395,1.1581043956043953,-0.004293462947309116,8.257463369963371
com_alibaba_fescar_common_exception,0.014835164835164838,0.6,0.029670329670329676,1.2
com_alibaba_fescar_common_loader,-0.03626373626373627,3.842857142857143,-0.1813186813186813,22.21428571428571
com_alibaba_fescar_common_util,0.0,1.0,0.09706959706959672,13.795238095238094
com_alibaba_fescar_config,-0.1163336663336663,3.8163883735312303,-0.054562104562104585,8.849628942486085
com_alibaba_fescar_core_context,0.0,2.3333333333333326,0.0,4.0
com_alibaba_fescar_core_exception,0.0,1.0,-0.05274725274725275,2.7
com_alibaba_fescar_core_model,-0.0271978021978022,1.6321428571428571,-0.007967032967032966,1.542857142857143
com_alibaba_fescar_core_protocol,-0.007598116169544714,4.810612244897958,-0.07447409733124025,8.74938775510204
com_alibaba_fescar_core_protocol_transaction,-0.003817235396182873,4.772932330827068,-0.11463273568536722,8.726315789473682
com_alibaba_fescar_core_rpc,0.018354490337248987,7.686268472906404,-0.01661140583554373,20.684174876847287
com_alibaba_fescar_core_rpc_netty,0.03569588306430417,9.406903622693095,-0.013691571586308278,24.097197539302808
com_alibaba_fescar_discovery_registry,-0.3481439393939394,6.310613275613275,-1.34780303030303,23.543304473304474
com_alibaba_fescar_rm_datasource,0.01606727052311352,5.772446157767299,0.004578325119933308,13.014204457875925
com_alibaba_fescar_rm_datasource_exec,-0.0432967032967033,9.102857142857143,-0.2934065934065934,20.57142857142857
com_alibaba_fescar_rm_datasource_sql,0.005415830546265354,4.011184265010352,0.0946086956521739,7.101378881987575
com_alibaba_fescar_rm_datasource_sql_druid,-0.042197802197802045,11.302857142857142,-0.03164835164835163,8.32
com_alibaba_fescar_rm_datasource_sql_struct,0.019740259740259752,2.913246753246754,0.21880119880119878,11.560259740259742
com_alibaba_fescar_rm_datasource_undo,0.04305035623716942,4.25729984301413,0.10187175461900752,8.728100470957612
com_alibaba_fescar_rm_datasource_undo_mysql,0.04483516483516496,5.158571428571429,0.11340659340659362,11.02714285714286
com_alibaba_fescar_rm_tcc_interceptor,0.0,5.5,0.0,28.0
com_alibaba_fescar_rm_tcc_remoting,0.0,2.625,0.0,8.625
com_alibaba_fescar_server,-0.033727141313348155,6.639459952563402,-0.16003368279230365,13.139543878854225
com_alibaba_fescar_server_coordinator,-0.014505494505494454,10.937142857142858,0.1279120879120878,20.44
com_alibaba_fescar_server_lock,0.0,2.5,-0.024725274725274724,6.571428571428571
com_alibaba_fescar_server_session,-0.08754578754578753,5.807142857142858,-0.47197802197802197,14.978571428571433
com_alibaba_fescar_server_store,0.00612244897959184,4.587755102040815,0.008477237048665563,9.458503401360543
com_alibaba_fescar_spring_annotation,-0.18076923076923077,8.192857142857143,-0.11318681318681319,14.985714285714286
com_alibaba_fescar_spring_util,-0.5,4.666666666666667,-0.75,17.583333333333332
com_alibaba_fescar_tm,0.04738119023833308,2.7198515769944334,0.015413158270301148,2.628942486085343
com_alibaba_fescar_tm_api,0.029304029304029297,1.7142857142857144,0.00976800976800981,2.3015873015873005
com_alibaba_fescar_tm_api_transaction,0.0,0.6666666666666666,0.0,2.333333333333333
com_alibaba_fescar_core_service,0.0,2.0,-0.012820512820512827,1.7094017094017095
com_alibaba_fescar_tm_dubbo,0.075,6.825,0.2,7.2
io_seata_saga_engine_evaluation_expression,0.0,4.5,0.0,5.5
org_springframework_context_testfixture_cache_beans,0.0,3.75,0.0,3.25
org_springframework_r2dbc_connection_init,0.0,5.777777777777778,0.0,11.666666666666664
org_aopalliance,-0.03671328671328671,0.6602564102564102,0.0,0.0
org_springframework_aop_testfixture_interceptor,0.0,2.0,0.0,1.0
org_springframework_beans_factory,0.0,1.5999999999999999,0.0,0.19999999999999998
org_springframework_beans_factory_groovy,0.0,10.400000000000002,-0.038181818181818046,27.48181818181818
org_springframework_beans_testfixture_beans,0.0,2.724137931034483,0.0,1.9310344827586203
org_springframework_beans_testfixture_factory_xml,0.0,11.0,0.0,19.0
org_springframework_contextsupport_testfixture_jcache,0.0,5.0,0.0,30.5
org_springframework_context_index,0.0,2.5,0.0,8.0
org_springframework_context_index_processor,0.004309764309764316,2.798383838383838,-0.04343434343434354,14.638787878787877
org_springframework_context_testfixture,0.0,4.25,0.0,13.45
org_springframework_context_testfixture_beans,0.0,2.6666666666666665,0.0,1.3333333333333333
org_springframework_context_testfixture_cache,0.0,4.200000000000001,0.0,15.9
org_springframework_context_testfixture_jndi,0.0,3.75,0.0,14.75
org_springframework_core_convert_support,0.0,5.5,-0.03571428571428571,5.035714285714286
org_springframework_core_metrics_jfr,0.0,3.6666666666666665,0.0,3.1666666666666665
org_springframework_core_testfixture_codec,0.0,7.75,0.0,14.75
org_springframework_core_testfixture_io_buffer,0.0,10.0,-0.012820512820512638,23.764957264957275
org_springframework_core_testfixture_xml,0.0,4.0,0.0,4.5
org_springframework_expression_spel,0.0,5.0,0.0,1.5
org_springframework_http,0.0,4.0,0.0,3.5
org_springframework_http_codec,0.016064241890609638,9.530195586806531,0.004046789428628223,14.137709952014662
org_springframework_http_codec_protobuf,0.0,11.599999999999998,-0.021428571428571352,17.189999999999994
org_springframework_messaging_handler_invocation_reactive,-0.01853832442067745,7.833333333333336,-0.06090314913844337,16.1010101010101
org_springframework_messaging_rsocket_annotation_support,0.04725274725274721,14.901098901098905,0.09780219780219777,31.09010989010989
org_springframework_mock_http_server_reactive,0.012727272727272634,10.9,0.005454545454545403,16.554545454545455
org_springframework_orm_hibernate5_support,-0.027472527472527476,10.010989010989011,-0.027472527472527476,15.410989010989011
org_springframework_r2dbc,0.010837245696400948,5.5135628586332786,0.009283478649675457,8.84145614427305
org_springframework_r2dbc_connection,0.016000000000000014,6.706666666666666,0.036571428571428706,13.015238095238095
org_springframework_r2dbc_connection_lookup,0.0,4.6000000000000005,-0.028571428571428595,6.438095238095238
org_springframework_r2dbc_core,0.011688311688311793,4.948051948051948,0.006118326118326221,6.819721019721019
org_springframework_transaction_reactive,0.0,6.0769230769230775,0.0053792361484666495,17.00887573964497
org_springframework_web_cors,-0.0030330478700044306,7.339522946859905,-0.05639273166447061,23.91983695652174
org_springframework_web_cors_reactive,-0.007142857142857142,8.226190476190476,0.02207792207792208,19.803030303030305
org_springframework_web_reactive_function_server_support,-0.02063983488132092,8.63840155945419,-0.07516339869281041,12.925925925925927
org_springframework_web_reactive_socket_server,-0.03674348527289696,12.193415244885832,-0.08674348527289691,17.396698073168658
org_springframework_web_reactive_socket_server_upgrade,-0.027745098039215783,13.337254901960787,-0.07676470588235296,15.788235294117648
org_springframework_web_servlet_function,-0.03515356187777021,8.94922304579046,-0.0428074384942284,11.058852846108719
org_springframework_web_servlet_view_freemarker,-0.007905138339920924,9.069565217391304,-0.004347826086956546,8.63913043478261
org_springframework_web_servlet_view_groovy,-0.00988142292490119,7.336956521739131,-0.018280632411067185,11.222826086956522
org_springframework_web_socket_sockjs_transport_handler,0.007516939582156967,9.881599378881988,0.006987577639751556,8.109472049689444
org_springframework_web_testfixture_http_client_reactive,0.0,12.785714285714286,0.0,31.0
org_springframework_web_testfixture_http_server_reactive_bootstrap,0.0,7.0,0.006181318681318681,16.395604395604394
org_springframework_web_testfixture_method,0.0,5.07142857142857,0.0,11.428571428571429
org_springframework_web_testfixture_server,0.0,7.0,0.0,11.0
org_springframework_web_util_pattern,0.0,4.0,0.0,5.333333333333333
org_springframework_beans_factory_access,0.0,4.714285714285714,0.0,5.142857142857143
org_springframework_beans_factory_access_el,0.0,4.5,0.0,5.5
org_springframework_cache_guava,0.0,5.333333333333333,0.0,10.666666666666666
org_springframework_context_access,0.0,5.0,0.0,4.5
org_springframework_instrument_classloading,0.0,3.0,0.0,12.0
org_springframework_jca_work_jboss,0.0,2.5,0.0,6.5
org_springframework_jdbc_support_nativejdbc,0.0,1.4444444444444444,0.0,4.333333333333333
org_springframework_mock_web_portlet,0.0,5.4,0.0,10.32
org_springframework_orm_hibernate3,0.0,9.945945945945946,0.0,16.54054054054054
org_springframework_web_portlet_bind,0.0,3.75,0.0,4.916666666666667
org_springframework_web_portlet_context,0.0,6.904761904761906,0.0,8.428571428571429
org_springframework_web_portlet_handler,0.0,6.111111111111112,0.0,7.722222222222222
org_springframework_web_portlet_mvc,0.0,11.181818181818182,0.0,16.0
org_springframework_web_servlet_ mvc_multiaction,0.0,5.833333333333332,0.0,16.166666666666668
org_springframework_web_servlet_mvc_multiaction,0.0,5.833333333333332,0.0,16.166666666666668
org_springframework_web_servlet_view_jasperreports,0.0,5.3,0.0,12.2
org_springframework_web_servlet_view_velocity,0.0,6.375,0.0,10.25
org_springframework_orm_hibernate3_support,0.0,7.6,0.0,11.9
org_springframework_orm_hibernate4,0.0,10.08,0.0,15.64
org_springframework_orm_hibernate4_support,0.0,9.0,0.0,14.4
org_springframework_orm_hibernate5,0.0,10.615384615384617,0.0,15.5
org_springframework_orm_jdo,0.0,7.833333333333332,0.0,9.666666666666666
org_springframework_orm_jdo_support,0.0,7.0,0.0,9.75
org_springframework_oxm_xmlbeans,0.0,7.5,0.0,14.75
org_springframework_scripting_jruby,0.0,7.0,0.0,16.666666666666668
org_springframework_ui_velocity,0.0,5.75,0.0,11.75
org_springframework_web_bind_annotation_support,0.0,23.0,0.0,84.5
org_springframework_web,-0.009076448620564607,6.302929359673369,-0.0012882344854246856,11.661756786545773
org_springframework_web_context_request,-0.008154269972451837,4.87878787878788,-0.016528925619834663,10.945454545454547
org_springframework_web_context_support,-0.011931818181818182,6.90625,0.0,9.022727272727273
org_springframework_web_filter,0.005490620490620544,7.167222222222224,-0.001661375661375608,12.425129870129872
org_springframework_web_filter_reactive,-0.07142857142857142,6.5,-0.6071428571428571,16.75
org_springframework_web_reactive_support,0.0,7.0,0.0,8.5
org_springframework_web_socket_messaging,-0.020711462450592872,7.866403162055334,-0.025169960474308344,14.706086956521737
org_springframework_web_testfixture_http_server_reactive,-0.030769230769230306,8.584615384615386,0.007692307692308731,16.507692307692302
org_springframework_web_portlet,nan,nan,nan,nan
org_springframework_web_portlet_mvc_annotation,nan,nan,nan,nan
org_springframework_web_method,-0.012820512820513217,7.397435897435897,-0.051282051282050205,14.948717948717947
org_springframework_expression_common,0.0,5.833333333333332,0.0,8.0
org_springframework_http_client,0.1938538205980076,7.919767441860463,-0.2523255813953478,9.911018826135106
org_springframework_messaging_simp_config,0.0,9.666666666666666,0.0,16.25
org_springframework_mock_env,0.0,2.5,0.0,3.0
org_springframework_transaction_interceptor,-0.19230769230769204,5.93101343101343,-0.2884615384615392,10.08882783882784
org_springframework_transaction_support,-0.02272727272727293,4.863636363636363,0.0,11.612121212121211
org_springframework_util,0.0,4.29078510229061,-0.0037593984962418503,14.126158419304076
org_springframework_util_concurrent,0.0,5.285714285714286,0.0,6.0
org_springframework_web_jsf_el,0.0,7.5,0.0,11.5
org_springframework_web_multipart_support,0.0,7.0,0.0,14.818181818181818
org_springframework_web_reactive_accept,0.0,5.0,0.0,8.25
org_springframework_web_reactive_config,0.0,10.666666666666666,0.0,11.358974358974358
org_springframework_web_reactive_function_client,-0.032608695652174724,8.411274014155715,-0.08695652173913082,8.238624873609707
org_springframework_web_reactive_function_server,0.014084507042253058,9.04225352112676,-0.007042253521126084,11.233074777165406
org_springframework_web_reactive_handler,0.0,8.555555555555555,0.6666666666666643,23.666666666666668
org_springframework_web_reactive_result_condition,0.0,5.018518518518518,0.0,11.75925925925926
org_springframework_web_reactive_result_method,-0.016129032258064946,10.408243727598567,-0.01612903225806228,18.97240143369175
org_springframework_web_server,0.0,6.684684684684684,-0.08108108108108336,12.504504504504506
org_springframework_web_server_i18n,0.0,4.0,0.0,4.5
org_springframework_web_util,0.026587301587301933,4.84381860538577,0.0625,13.413246268656716
org_springframework_web_servlet_function_support,nan,nan,nan,nan
